Ticker,Date,Predicted_Return,rank,Signal,position,weight,Future_Return_5d
ABBV,2024-09-24,0.0020123473919385487,0.21397379912663755,HOLD,0.0,0.0,0.0178285995812446
ABBV,2024-10-01,0.0024913649690487026,0.527292576419214,HOLD,0.0,0.0,-0.0200548947623138
ABBV,2024-10-08,0.0032775498605075956,0.7641921397379913,HOLD,0.0,0.0,-0.0059582090524521
ABBV,2024-10-15,0.0024913649690487026,0.5764192139737991,HOLD,0.0,0.0,-0.0161576466884905
ABBV,2024-10-22,0.0029223481322354613,0.6954148471615721,HOLD,0.0,0.0,0.0036554485139128
ABBV,2024-10-29,0.0024913649690487026,0.36899563318777295,HOLD,0.0,0.0,0.0645552701216474
ABBV,2024-11-05,0.002893771735950134,0.6997816593886463,HOLD,0.0,0.0,-0.1516759096033229
ABBV,2024-11-12,0.0039676477025982395,0.9410480349344978,HOLD,0.0,0.0,-0.0264187802350829
ABBV,2024-11-19,0.003717239089026127,0.8406113537117904,HOLD,0.0,0.0,0.0874706815439472
ABBV,2024-11-26,0.002893771735950134,0.824235807860262,HOLD,0.0,0.0,-0.0258363293118609
ABBV,2024-12-04,0.003717239089026127,0.9028384279475983,HOLD,0.0,0.0,-0.011844109243794
ABBV,2024-12-11,0.002833540368835909,0.42248908296943233,HOLD,0.0,0.0,-0.0077421051931514
ABBV,2024-12-18,0.0028155643989836152,0.1146288209606987,HOLD,0.0,0.0,0.0357183708425379
ABBV,2024-12-26,0.0024913649690487026,0.3548034934497817,HOLD,0.0,0.0,0.0112723454623961
ABBV,2025-01-03,0.0024913649690487026,0.1408296943231441,HOLD,0.0,0.0,-0.0247213094435585
ABBV,2025-01-13,0.0032775498605075956,0.6135371179039302,HOLD,0.0,0.0,-0.0233676856085208
ABBV,2025-01-21,0.0032775498605075956,0.9006550218340611,HOLD,0.0,0.0,0.012745477900834
ABBV,2025-01-28,0.0026514694155491477,0.4836244541484716,HOLD,0.0,0.0,0.0866083153200303
ABBV,2025-02-04,0.002893771735950134,0.5382096069868996,HOLD,0.0,0.0,0.009897367270423
ABBV,2025-02-11,0.0024092504892069405,0.2259825327510917,HOLD,0.0,0.0,0.0287755002855205
ABBV,2025-02-19,0.002402170425862509,0.2762008733624454,HOLD,0.0,0.0,0.0286799504852892
ABBV,2025-02-26,0.0019997636589610774,0.04039301310043668,SELL,-0.1921397379912665,-0.018518518518518517,0.0420176297231986
ABBV,2025-03-05,0.0019997636589610774,0.0425764192139738,SELL,-0.14847161572052403,-0.017857142857142856,0.0024581842155848
ABBV,2025-03-12,0.0019997636589610774,0.017467248908296942,SELL,-0.6506550218340612,-0.022222222222222223,0.0008959843610003
ABBV,2025-03-19,0.0019997636589610774,0.016375545851528384,SELL,-0.6724890829694324,-0.027777777777777776,-0.0515900916289384
ABBV,2025-03-26,0.00313009174668226,0.7183406113537117,HOLD,0.0,0.0,0.0193243881305269
ABBV,2025-04-02,0.0020123473919385487,0.07969432314410481,HOLD,0.0,0.0,-0.1235440606359685
ABBV,2025-04-09,0.0039676477025982395,0.9814410480349345,BUY,0.62882096069869,0.021739130434782608,-0.045373686767531
ABBV,2025-04-16,0.0039676477025982395,0.5524017467248908,HOLD,0.0,0.0,0.0506174441527229
ABBV,2025-04-24,0.002893771735950134,0.40065502183406115,HOLD,0.0,0.0,0.0719077539048358
ABBV,2025-05-01,0.002893771735950134,0.32532751091703055,HOLD,0.0,0.0,-0.0401365193639199
ABBV,2025-05-08,0.0039676477025982395,0.8220524017467249,HOLD,0.0,0.0,-0.0210152447289221
ABBV,2025-05-15,0.003679956627409027,0.7980349344978166,HOLD,0.0,0.0,0.0047336010844423
ABBV,2025-05-22,0.002893771735950134,0.40829694323144106,HOLD,0.0,0.0,0.0195573981347898
ABBV,2025-05-30,0.002893771735950134,0.6517467248908297,HOLD,0.0,0.0,0.0199881855273937
ABBV,2025-06-06,0.002893771735950134,0.5927947598253275,HOLD,0.0,0.0,0.0065848390030174
ABBV,2025-06-13,0.0020123473919385487,0.05895196506550218,HOLD,0.0,0.0,-0.0383085998224491
ABBV,2025-06-23,0.0032972991053888496,0.7336244541484717,HOLD,0.0,0.0,0.0101219017520286
ABBV,2025-06-30,0.0024913649690487026,0.39956331877729256,HOLD,0.0,0.0,0.0223575544900396
ABBV,2025-07-08,0.0024913649690487026,0.4115720524017467,HOLD,0.0,0.0,-0.0178110597392391
ABBV,2025-07-15,0.00306698598932408,0.5436681222707423,HOLD,0.0,0.0,0.0038628747414606
ABBV,2025-07-22,0.0025349367510846214,0.6812227074235808,HOLD,0.0,0.0,0.0219656918226964
ABBV,2025-07-29,0.0026514694155491477,0.5676855895196506,HOLD,0.0,0.0,0.0383328197064203
ABBV,2025-08-05,0.0023835275852411857,0.20087336244541484,HOLD,0.0,0.0,0.0004532678746278
ABBV,2025-08-12,0.0020123473919385487,0.09934497816593886,HOLD,0.0,0.0,0.0380084729911214
ABBV,2025-08-19,0.0019997636589610774,0.024017467248908297,SELL,-0.519650655021834,-0.022727272727272728,0.0105242647230774
ABBV,2025-08-26,0.0019997636589610774,0.028384279475982533,SELL,-0.43231441048034935,-0.020833333333333332,0.0167978498260097
ABBV,2025-09-03,0.0019997636589610774,0.03056768558951965,SELL,-0.38864628820960706,-0.024390243902439025,-0.0010384273580164
ABBV,2025-09-10,0.0019997636589610774,0.03275109170305677,SELL,-0.34497816593886466,-0.018867924528301886,0.0433282848015061
ABBV,2025-09-17,0.0019997636589610774,0.03165938864628821,SELL,-0.3668122270742359,-0.020833333333333332,-0.0037135640346721
ABBV,2025-09-24,0.0019997636589610774,0.03275109170305677,SELL,-0.34497816593886466,-0.022222222222222223,0.110868670306053
ABBV,2025-10-01,0.002081971236986263,0.13100436681222707,HOLD,0.0,0.0,-0.053768717272714
ABBV,2025-10-08,0.003640639472710682,0.888646288209607,HOLD,0.0,0.0,-0.0217090648383043
ABBV,2025-10-15,0.003251887501738907,0.6462882096069869,HOLD,0.0,0.0,0.010874332250923
ABBV,2025-10-22,0.002421834222184412,0.14737991266375547,HOLD,0.0,0.0,-0.0154801180667858
ABBV,2025-10-29,0.0024871989432209097,0.15502183406113537,HOLD,0.0,0.0,-0.0371768461396396
ABBV,2025-11-05,0.0037253453821972566,0.8580786026200873,HOLD,0.0,0.0,0.075932975645419
ABBV,2025-11-12,0.0027292915693922486,0.5722100656455142,HOLD,0.0,0.0,-0.0013720021922202
ABBV,2025-11-19,0.002893771735950134,0.2816593886462882,HOLD,0.0,0.0,-0.0225408952705026
